Word,Count,Typed Correctly,WPM,Error-free %
his,638,0.9388714733542319,149.5152987554859,93.8871473354232
hold,11,1.0,174.57194372727272,100.0
holding,3,1.0,179.24958133333334,100.0
holds,1,1.0,141.849059,100.0
holocaust,8,1.0,158.58902375,100.0
holocausts,2,0.5,97.972756,50.0
holy,5,1.0,156.834618,100.0
home,3,1.0,157.522301,100.0
honey,4,0.75,120.80993975,75.0
honor,1,1.0,127.501689,100.0
honorable,1,1.0,142.065105,100.0
hoof,1,0.0,60.186321,0.0
hooves,1,0.0,57.270093,0.0
horns,4,0.75,91.414148,75.0
horrible,1,0.0,55.589615,0.0
horsemen,3,1.0,112.60774433333334,100.0
horses,4,0.75,110.19108800000001,75.0
hostess,1,1.0,130.625942,100.0
hot,1,1.0,150.949704,100.0
hour,2,1.0,217.80242900000002,100.0
house,84,0.9523809523809523,183.8483747857143,95.23809523809523
household,2,0.5,129.669086,50.0
houses,19,0.9473684210526315,177.1772375263158,94.73684210526315
how,9,0.7777777777777778,106.975985,77.77777777777779
however,1,1.0,160.196458,100.0
human,2,1.0,114.975417,100.0
humble,1,1.0,87.771477,100.0
humiliation,1,0.0,100.715423,0.0
humility,1,1.0,137.887806,100.0
hundred,68,0.9264705882352942,138.48790752941179,92.64705882352942
hundredfold,1,1.0,144.359856,100.0
hundredth,1,1.0,124.043002,100.0
hung,1,1.0,119.88324,100.0
hungry,1,1.0,140.880718,100.0
hunter,3,1.0,164.632944,100.0
hunting,8,0.875,154.176253,87.5
hurried,3,1.0,147.56545366666668,100.0
hurriedly,1,1.0,89.181281,100.0
hurry,1,1.0,105.366074,100.0
hurrying,1,0.0,93.013659,0.0
husband,16,0.875,124.3559031875,87.5
hyssop,1,1.0,125.86931,100.0
idle,2,0.5,95.7271485,50.0
idols,3,1.0,120.56282500000002,100.0
if,61,1.0,156.92998159016392,100.0
ignorant,3,0.0,75.455016,0.0
ignored,1,1.0,155.252765,100.0
illuminate,1,1.0,125.66612,100.0
illuminates,7,0.7142857142857143,108.79319,71.42857142857143
image,5,1.0,163.4216648,100.0
immediately,7,0.42857142857142855,92.16136342857143,42.857142857142854
immense,1,1.0,137.396398,100.0
imminent,1,1.0,134.541698,100.0
immolate,3,1.0,103.308105,100.0
immolated,2,1.0,131.4282315,100.0
impediment,1,0.0,52.868778,0.0
impious,4,1.0,84.90893324999999,100.0
importantly,1,1.0,171.734739,100.0
impose,1,1.0,179.580602,100.0
imposed,1,1.0,160.297958,100.0
in,770,0.9454545454545454,161.6547920987013,94.54545454545455
incantations,4,0.5,115.17554125000001,50.0
increase,14,0.7857142857142857,153.9058320714286,78.57142857142857
increased,8,0.875,184.557596,87.5
increasing,1,1.0,195.814988,100.0
indeed,7,1.0,147.37302571428572,100.0
indication,2,1.0,177.13077950000002,100.0
indignation,2,0.5,110.472565,50.0
inducted,1,1.0,129.95661,100.0
industrious,2,0.5,110.2891385,50.0
inebriate,1,1.0,118.050353,100.0
inebriated,2,1.0,152.0776025,100.0
infancy,1,1.0,154.213154,100.0
infant,3,1.0,142.99169600000002,100.0
infants,2,1.0,192.5299135,100.0
infertile,1,0.0,43.989393,0.0
inflated,1,1.0,154.047104,100.0
influential,2,1.0,192.3260875,100.0
inhabitants,5,0.8,157.4050228,80.0
inheritance,1,0.0,89.724217,0.0
iniquities,1,1.0,99.457522,100.0
iniquity,6,0.5,73.79846083333332,50.0
initiate,1,1.0,148.683317,100.0
initiated,1,1.0,142.901317,100.0
injury,3,1.0,105.96413766666667,100.0
injustice,1,1.0,110.907313,100.0
inn,3,1.0,115.74440633333334,100.0
innocent,1,1.0,144.815187,100.0
innocently,1,0.0,75.439717,0.0
innumerable,2,1.0,114.601167,100.0
insects,5,1.0,143.12549819999998,100.0
inside,1,1.0,152.274233,100.0
insistence,1,0.0,42.792806,0.0
instead,4,1.0,174.10927750000002,100.0
instruct,2,1.0,127.3504125,100.0
instructed,46,0.8695652173913043,125.23294747826085,86.95652173913044
instructing,1,1.0,98.643604,100.0
instructor,1,1.0,140.65253,100.0
intend,4,0.75,115.0439595,75.0
intended,2,1.0,153.9853135,100.0
intent,1,1.0,194.090626,100.0
intercede,1,1.0,128.184166,100.0
interior,2,1.0,182.21791000000002,100.0
intermingled,1,1.0,145.893916,100.0
interpret,2,0.5,107.686497,50.0
interpretation,7,0.5714285714285714,120.86613571428572,57.14285714285714
interpretations,1,1.0,168.062898,100.0
interpreter,3,1.0,176.51905266666668,100.0
interpreters,2,1.0,149.068077,100.0
interpreting,1,1.0,115.358511,100.0
intervened,1,1.0,148.322775,100.0
into,147,0.9251700680272109,199.88114578231293,92.51700680272108
inundated,2,0.5,70.26474300000001,50.0
invaded,2,1.0,139.048102,100.0
invoke,1,1.0,152.849432,100.0
invoked,4,1.0,126.418693,100.0
inwardly,1,1.0,112.146599,100.0
iron,3,1.0,137.412188,100.0
irrigate,1,1.0,151.141399,100.0
irrigated,1,1.0,158.632107,100.0
irrigating,1,1.0,159.431092,100.0
is,295,0.9559322033898305,176.06254778983052,95.59322033898306
islands,1,1.0,140.092103,100.0
it,337,0.9554896142433235,161.75902800890208,95.54896142433235
items,1,1.0,197.547685,100.0
its,51,0.8627450980392157,164.7362722352941,86.27450980392157
itself,1,1.0,212.23498,100.0
join,2,1.0,158.250259,100.0
joined,2,1.0,161.1267015,100.0
joining,1,1.0,166.12314,100.0
journey,19,0.9473684210526315,139.37912289473684,94.73684210526315
journeyed,1,0.0,51.911746,0.0
joy,2,1.0,120.4222145,100.0
judge,10,1.0,127.1195477,100.0
judged,1,1.0,115.327577,100.0
judgment,4,1.0,127.48723075000001,100.0
judgments,5,1.0,145.9884108,100.0
just,57,0.9473684210526315,148.70535017543858,94.73684210526315
justice,3,0.6666666666666666,135.302918,66.66666666666666
justly,2,0.5,57.849289999999996,50.0
keep,8,0.875,97.434618125,87.5
keeper,2,0.5,75.185804,50.0
kept,6,0.8333333333333334,126.60575333333334,83.33333333333334
kill,13,0.8461538461538461,110.87260500000001,84.61538461538461
killed,8,0.875,121.130468125,87.5
kind,14,0.7142857142857143,126.64996664285715,71.42857142857143
kindling,1,1.0,122.793251,100.0
kindly,2,0.5,76.0636425,50.0
kindness,1,1.0,143.24403,100.0
kindred,13,0.8461538461538461,131.50266561538461,84.61538461538461
kinds,5,1.0,171.6275784,100.0
king,66,0.9545454545454546,151.0415246969697,95.45454545454545
kingdom,6,1.0,134.39093116666666,100.0
kings,9,0.8888888888888888,167.62246888888887,88.88888888888889
kiss,2,1.0,122.89006950000001,100.0
kissed,6,0.8333333333333334,104.96791400000001,83.33333333333334
kissing,3,1.0,128.19781500000002,100.0
knee,1,1.0,117.00845,100.0
knees,2,1.0,136.0368535,100.0
knew,8,1.0,153.656120625,100.0
know,52,0.9423076923076923,162.62968365384614,94.23076923076923
knowing,4,0.75,163.94028575,75.0
knowledge,4,0.25,83.03347675,25.0
knowledgeable,1,0.0,54.217117,0.0
known,3,1.0,207.16015033333335,100.0
knows,1,1.0,202.867453,100.0
labor,2,1.0,191.6861535,100.0
labors,3,1.0,137.64819,100.0
lack,1,1.0,152.738554,100.0
lacking,1,1.0,178.892706,100.0
ladder,2,1.0,158.2980445,100.0
laid,3,0.6666666666666666,148.527638,66.66666666666666
lain,2,1.0,179.508735,100.0
lamb,4,0.75,92.1091255,75.0
lambs,4,1.0,114.238991,100.0
lamentation,1,0.0,77.770976,0.0
lamp,1,1.0,115.815739,100.0
land,269,0.9553903345724907,181.19391040520446,95.53903345724906
lands,4,0.75,160.7439655,75.0
language,4,0.75,131.68368225,75.0
lap,1,1.0,64.89552,100.0
large,1,1.0,160.151397,100.0
last,7,0.7142857142857143,140.1876347142857,71.42857142857143
late,3,1.0,145.827913,100.0
latter,1,0.0,38.788063,0.0
laugh,4,1.0,161.95396625,100.0
laughed,3,0.6666666666666666,133.275526,66.66666666666666
laughter,1,0.0,58.267991,0.0
law,18,0.9444444444444444,116.18180088888887,94.44444444444444
laws,1,1.0,178.178446,100.0
lay,5,1.0,166.83062679999998,100.0
laying,2,0.5,90.473465,50.0
lead,25,0.88,181.43170600000002,88.0
leader,44,0.9090909090909091,169.73909706818182,90.9090909090909
leaders,13,0.7692307692307693,126.76321307692307,76.92307692307693
leading,2,1.0,160.03873199999998,100.0
leads,4,1.0,196.8120635,100.0
leaning,1,1.0,125.380771,100.0
learned,2,1.0,176.702507,100.0
least,4,1.0,208.85390225,100.0
leave,6,0.8333333333333334,161.14254083333333,83.33333333333334
leaven,4,0.75,118.73403675,75.0
leavened,5,0.0,46.6147296,0.0
leaves,2,1.0,190.7414185,100.0
leaving,2,0.5,131.7234445,50.0
led,25,0.92,129.27414124,92.0
left,19,0.8947368421052632,123.2854262105263,89.47368421052632
length,3,0.6666666666666666,113.48845033333333,66.66666666666666
leniently,1,0.0,44.696814,0.0
lentils,1,1.0,105.915774,100.0
leprous,1,0.0,61.416155,0.0
less,3,1.0,132.61072333333334,100.0
lessen,1,1.0,123.154931,100.0
lessened,1,1.0,137.202499,100.0
lesser,3,0.6666666666666666,106.163141,66.66666666666666
lest,19,0.8947368421052632,158.21255557894736,89.47368421052632
let,65,0.9538461538461539,137.9056649076923,95.38461538461539
lettuce,1,0.0,67.108747,0.0
level,1,1.0,155.602279,100.0
libations,1,1.0,185.688973,100.0
lie,4,1.0,160.52528475,100.0
lies,2,1.0,175.579931,100.0
life,36,0.9722222222222222,152.38830752777778,97.22222222222221
lift,3,1.0,136.15568633333334,100.0
lifted,9,1.0,138.63020022222224,100.0
lifting,8,1.0,154.649786625,100.0
light,51,0.9803921568627451,173.7289330392157,98.0392156862745
lightning,1,0.0,44.114449,0.0
lights,2,1.0,213.81999100000002,100.0
like,43,0.8837209302325582,139.9004125116279,88.37209302325581
liked,1,1.0,183.928343,100.0
likeness,3,0.3333333333333333,81.11389566666666,33.33333333333333
likewise,15,0.8666666666666667,132.5849322,86.66666666666667
limit,1,1.0,166.832462,100.0
limits,2,1.0,179.063163,100.0
limped,1,1.0,115.43113,100.0
lineage,1,1.0,105.170844,100.0
linen,1,1.0,116.441848,100.0
lion,2,1.0,155.7476825,100.0
lioness,1,1.0,84.468144,100.0
lips,2,1.0,132.092905,100.0
listen,24,0.7083333333333334,130.13951791666668,70.83333333333334
listened,2,1.0,169.06339200000002,100.0
listening,1,1.0,165.854138,100.0
little,36,0.8611111111111112,134.13350530555556,86.11111111111111
live,28,0.9642857142857143,160.246211,96.42857142857143
lived,56,1.0,156.31834757142857,100.0
lives,6,1.0,178.20237066666667,100.0
living,29,0.9310344827586207,159.81021844827586,93.10344827586206
loaded,1,1.0,176.100973,100.0
loaves,1,0.0,54.412275,0.0
locusts,4,0.75,107.96078825,75.0
lodge,3,0.3333333333333333,72.19664133333333,33.33333333333333
lodged,3,1.0,118.60936833333334,100.0
lodging,1,1.0,144.342347,100.0
lofty,2,1.0,125.64059800000001,100.0
loins,2,1.0,196.8122375,100.0
long,4,1.0,174.07789225,100.0
longed,1,1.0,172.925359,100.0
longer,14,0.8571428571428571,166.9513812142857,85.71428571428571
look,6,0.8333333333333334,131.576264,83.33333333333334
looked,9,0.8888888888888888,144.1270488888889,88.88888888888889
looking,1,1.0,159.918138,100.0
loose,1,1.0,132.140314,100.0
lord,67,0.9104477611940298,151.48684597014926,91.04477611940298
lords,1,1.0,111.599558,100.0
lost,2,0.5,102.777001,50.0
loud,1,1.0,187.56974,100.0
love,6,1.0,161.63597866666666,100.0
loved,4,0.75,125.4661785,75.0
loving,1,1.0,102.261854,100.0
lower,1,1.0,163.642664,100.0
lowest,1,1.0,133.529748,100.0
lying,1,1.0,134.926089,100.0
lyres,1,1.0,125.155166,100.0
m,1,1.0,208.287047,100.0
made,68,0.9264705882352942,134.67768338235294,92.64705882352942
magnified,1,0.0,87.335575,0.0
magnify,1,1.0,100.676831,100.0
magnitude,2,1.0,129.290931,100.0
maid,1,0.0,48.823847,0.0
maids,2,1.0,115.42864449999999,100.0
make,26,0.9230769230769231,191.9006756923077,92.3076923076923
making,1,1.0,160.353634,100.0
male,18,0.8333333333333334,137.71196794444444,83.33333333333334
males,7,0.8571428571428571,140.50537814285715,85.71428571428571
malice,1,1.0,133.760198,100.0
man,101,0.9603960396039604,143.78439241584158,96.03960396039604
mandrakes,5,0.8,134.2247566,80.0
manhood,1,1.0,134.715649,100.0
mankind,3,0.6666666666666666,112.06628833333332,66.66666666666666
manner,4,1.0,125.16522825,100.0
many,22,0.8636363636363636,140.39874436363635,86.36363636363636
marriage,4,1.0,146.60561525,100.0
marriages,1,1.0,173.680066,100.0
marrow,1,1.0,112.447849,100.0
marshes,2,1.0,141.979515,100.0
marshy,1,1.0,112.220795,100.0
masters,1,1.0,153.934501,100.0
mate,5,1.0,148.6082742,100.0
maternal,2,1.0,136.0197965,100.0
mating,1,1.0,152.35858,100.0
matter,7,1.0,135.86549142857143,100.0
mature,1,1.0,123.361759,100.0
matured,1,1.0,150.273431,100.0
may,150,0.9666666666666667,153.88412775333333,96.66666666666667
me,295,0.9559322033898305,131.0316246779661,95.59322033898306
meal,5,1.0,201.1029636,100.0
mean,1,1.0,190.219899,100.0
meaning,2,1.0,200.180849,100.0
means,3,1.0,218.79856500000002,100.0
measure,4,1.0,169.48508900000002,100.0
measures,1,1.0,145.212973,100.0
meat,2,1.0,176.87608699999998,100.0
meats,1,1.0,183.114756,100.0
meditate,1,0.0,54.136832,0.0
meet,17,1.0,138.40122588235295,100.0
meeting,2,1.0,140.8579465,100.0
memorial,6,0.6666666666666666,130.23995399999998,66.66666666666666
men,63,0.9206349206349206,135.79439936507936,92.06349206349206
merchants,1,1.0,168.498907,100.0
mercy,10,1.0,140.4439955,100.0
meridian,2,0.5,105.73103950000001,50.0
message,1,1.0,136.159804,100.0
messengers,2,1.0,154.51662149999999,100.0
met,4,0.75,87.36216325,75.0
method,1,1.0,158.337857,100.0
midday,2,0.5,85.8800035,50.0
middle,4,1.0,151.55669825,100.0
midst,14,1.0,124.50889300000001,100.0
midwife,4,0.75,116.1128775,75.0
midwives,4,0.0,55.322081000000004,0.0
might,15,0.8666666666666667,141.2337426,86.66666666666667
mighty,2,1.0,166.19325500000002,100.0
mildly,2,1.0,131.602056,100.0
military,4,1.0,157.76733225,100.0
milk,5,0.8,119.50668699999999,80.0
milking,1,1.0,146.028077,100.0
miller,4,0.75,114.85662024999999,75.0
millers,1,1.0,120.264545,100.0
millstone,1,1.0,111.834475,100.0
mind,2,1.0,147.866102,100.0
mine,5,0.8,132.3972866,80.0
ministered,2,0.5,98.252526,50.0
ministers,2,1.0,140.82505650000002,100.0
ministry,1,1.0,151.92608,100.0
miracle,2,1.0,192.634168,100.0
miraculously,1,1.0,93.478533,100.0
misery,1,1.0,84.151721,100.0
misfortune,2,0.5,106.636109,50.0
mist,1,1.0,76.495873,100.0
mistress,4,1.0,129.46167475,100.0
mix,2,0.5,80.21648400000001,50.0
mock,1,1.0,158.823272,100.0
mocked,1,1.0,169.147202,100.0
modest,1,1.0,137.788735,100.0
moment,1,1.0,163.153311,100.0
money,20,0.8,112.4227463,80.0
month,20,0.85,133.19982520000002,85.0
months,4,0.75,136.96932575,75.0
monument,5,1.0,144.14805740000003,100.0
moon,1,1.0,121.793112,100.0
more,19,0.9473684210526315,146.04828531578949,94.73684210526315
morning,28,0.9642857142857143,152.56978146428574,96.42857142857143
mortar,1,1.0,120.873407,100.0
most,6,1.0,177.67806216666668,100.0
mother,20,0.85,155.19518535,85.0
mount,2,1.0,150.7906735,100.0
mountain,12,1.0,187.65592558333333,100.0
mountains,6,0.8333333333333334,168.20000633333333,83.33333333333334
mourn,1,1.0,150.360791,100.0
mourning,5,0.8,143.5931304,80.0
mouth,17,0.7058823529411765,155.75958976470588,70.58823529411765
mouths,1,0.0,19.310892,0.0
move,4,1.0,138.94409775,100.0
moved,5,0.4,89.12091960000001,40.0
moves,7,0.8571428571428571,146.91708614285716,85.71428571428571
moving,2,0.5,94.9309075,50.0
much,28,0.9642857142857143,161.24702964285714,96.42857142857143
multiplied,7,0.8571428571428571,136.17135971428573,85.71428571428571
multiply,19,0.7894736842105263,114.18409842105264,78.94736842105263
multitude,5,1.0,147.3069622,100.0
must,6,1.0,163.325962,100.0
mute,1,1.0,147.262641,100.0
mutter,1,1.0,143.825553,100.0
my,360,0.9444444444444444,117.34711211388888,94.44444444444444
myrrh,2,1.0,75.545177,100.0
myself,11,0.8181818181818182,136.6124459090909,81.81818181818183
naked,10,1.0,170.998747,100.0
name,93,0.956989247311828,158.26365798924732,95.6989247311828
named,11,0.9090909090909091,135.29030936363637,90.9090909090909
namely,4,1.0,157.5238725,100.0
names,10,0.9,156.8319436,90.0
nation,8,0.875,157.58617950000001,87.5
nations,15,0.9333333333333333,184.43595273333332,93.33333333333333
native,3,1.0,148.22320166666665,100.0
natives,1,1.0,159.627783,100.0
nativity,4,0.5,88.728905,50.0
near,12,1.0,152.32928166666667,100.0
nearby,3,0.6666666666666666,114.398079,66.66666666666666
necessary,5,1.0,128.9681572,100.0
necessities,2,1.0,144.70491149999998,100.0
neck,7,1.0,137.86942685714286,100.0
necklace,1,1.0,113.011108,100.0
necks,1,1.0,167.567684,100.0
need,4,1.0,136.02373875,100.0
neglected,1,1.0,131.354172,100.0
negligent,1,1.0,155.094192,100.0
neighbor,6,0.8333333333333334,125.38637616666666,83.33333333333334
neighbors,1,0.0,87.936572,0.0
neither,10,0.8,182.6546819,80.0
nerve,3,0.6666666666666666,102.912591,66.66666666666666
never,8,0.875,132.958417625,87.5
nevertheless,1,1.0,151.485059,100.0
new,2,1.0,133.3248485,100.0
newborns,1,1.0,136.350282,100.0
newcomer,4,1.0,103.64596075,100.0
newcomers,2,1.0,110.16265250000001,100.0
newest,1,1.0,176.750706,100.0
news,1,1.0,159.309557,100.0
next,12,0.9166666666666666,144.69458816666668,91.66666666666666
night,33,1.0,163.16341993939395,100.0
nights,2,1.0,172.1419285,100.0
nine,12,1.0,132.18074858333333,100.0
nineteen,1,0.0,51.709397,0.0
ninety,6,0.5,78.76780383333333,50.0
no,46,0.9347826086956522,125.61502923913042,93.47826086956522
none,1,1.0,141.564175,100.0
nor,13,1.0,118.68824884615385,100.0
north,1,1.0,147.125246,100.0
not,325,0.9661538461538461,136.0061520123077,96.61538461538461
nothing,16,0.9375,203.1064715,93.75
now,42,0.8571428571428571,124.67595119047618,85.71428571428571
number,9,1.0,143.93417233333332,100.0
numbered,3,1.0,156.40283033333333,100.0
nurse,4,1.0,119.9035785,100.0
nursed,1,1.0,141.351038,100.0
nurtured,1,1.0,130.178686,100.0
oak,1,1.0,127.648866,100.0
oath,5,0.8,173.950192,80.0
obedience,1,1.0,146.754156,100.0
obeyed,2,0.5,84.9495955,50.0
obeying,1,1.0,87.184553,100.0
oblivion,1,1.0,137.836124,100.0
obscure,1,1.0,111.101541,100.0
observance,4,0.0,52.418903,0.0
observe,4,1.0,145.35123975,100.0
observed,2,1.0,156.737474,100.0
obstinate,1,1.0,144.678234,100.0
obstructed,3,0.3333333333333333,87.76897166666667,33.33333333333333
obtain,1,1.0,168.935956,100.0
obtained,2,1.0,168.66905450000002,100.0
occasion,1,0.0,56.155979,0.0
occupied,1,0.0,47.561374,0.0
occupy,1,0.0,33.640304,0.0
occur,1,1.0,145.823895,100.0
occurred,5,0.4,94.3738944,40.0
odor,2,0.0,33.338505,0.0
of,1835,0.9847411444141689,168.32373459019072,98.47411444141689
off,3,1.0,129.968464,100.0
offended,2,0.0,60.045836,0.0
offer,19,1.0,148.92454484210526,100.0
offered,7,0.8571428571428571,142.12859871428572,85.71428571428571
offering,1,1.0,168.50557,100.0
offers,2,1.0,132.296683,100.0
office,2,1.0,150.31599699999998,100.0
offspring,48,0.8125,118.35805835416666,81.25
often,2,1.0,148.647759,100.0
oil,4,0.75,149.192145,75.0
ointment,1,1.0,131.991217,100.0
old,36,0.9722222222222222,192.74186880555555,97.22222222222221
oldest,1,0.0,21.892835,0.0
olive,1,1.0,110.649999,100.0
on,163,0.9693251533742331,165.15963171165646,96.93251533742331
once,4,1.0,165.24873175,100.0
one,156,0.9487179487179487,151.0455072179487,94.87179487179486
ones,19,0.8947368421052632,164.46108257894738,89.47368421052632
only,15,0.9333333333333333,142.72315566666666,93.33333333333333
onto,4,0.75,147.1652075,75.0
onyx,1,1.0,58.272302,100.0
open,1,0.0,71.324589,0.0
opened,11,1.0,150.71432845454544,100.0
opening,3,0.6666666666666666,115.74096266666668,66.66666666666666
opens,3,1.0,208.50782466666666,100.0
opposed,1,1.0,100.109131,100.0
opposite,9,0.8888888888888888,114.16871022222222,88.88888888888889
oppress,3,0.3333333333333333,68.366929,33.33333333333333
oppressed,6,0.3333333333333333,83.73218949999999,33.33333333333333
or,30,0.9666666666666667,160.29498053333333,96.66666666666667
order,33,0.9090909090909091,184.3015926969697,90.9090909090909
ordered,6,0.6666666666666666,147.97663400000002,66.66666666666666
orders,2,1.0,128.849955,100.0
organ,1,1.0,183.109606,100.0
other,19,0.8421052631578947,188.30486005263157,84.21052631578947
others,2,1.0,154.452877,100.0
otherwise,3,1.0,176.840292,100.0
ought,2,0.5,109.230889,50.0
our,71,0.971830985915493,214.20916494366196,97.1830985915493
out,132,0.9545454545454546,221.37957907575756,95.45454545454545
outcry,8,0.875,128.075522875,87.5
outpost,1,1.0,122.876836,100.0
outside,14,0.7857142857142857,176.19856564285715,78.57142857142857
oven,2,1.0,152.12446599999998,100.0
ovens,1,1.0,114.315998,100.0
over,85,0.9411764705882353,146.35874607058824,94.11764705882352
overcame,1,1.0,135.163833,100.0
overcome,2,1.0,152.5429705,100.0
overflowed,1,1.0,162.150976,100.0
overheard,1,1.0,198.669469,100.0
overlooked,1,1.0,180.212355,100.0
overlooking,1,1.0,157.031073,100.0
overlooks,1,1.0,154.194394,100.0
overseers,4,1.0,127.85993425,100.0
overtaken,3,0.3333333333333333,89.04039833333333,33.33333333333333
overthrew,2,1.0,143.151501,100.0
overthrow,1,1.0,145.357323,100.0
overtook,1,1.0,132.226362,100.0
overturn,1,1.0,146.887753,100.0
overturned,1,1.0,127.566356,100.0
overwhelmed,1,1.0,148.554059,100.0
overwhelming,1,1.0,151.109443,100.0
own,26,0.9615384615384616,194.25899326923079,96.15384615384616
oxen,8,0.875,92.104404375,87.5
pact,6,1.0,148.02814133333334,100.0
pain,5,1.0,162.3253368,100.0
pairs,2,1.0,133.949971,100.0
papyruses,1,0.0,53.598655,0.0
parents,1,1.0,238.13771,100.0
part,8,1.0,157.40201175,100.0
partition,1,1.0,113.432266,100.0
parts,10,0.9,155.9654807,90.0
pass,8,0.625,119.170925125,62.5
passed,26,0.9230769230769231,158.98964223076925,92.3076923076923
passing,4,0.75,165.07454725,75.0
pastor,2,1.0,201.4616595,100.0
pastors,4,1.0,175.05475825,100.0
pasture,4,1.0,130.445442,100.0
pastured,6,1.0,170.731219,100.0
pasturing,6,0.8333333333333334,161.20664216666668,83.33333333333334
paternal,1,0.0,46.212514,0.0
path,2,1.0,221.36679049999998,100.0
patriarch,1,1.0,143.125278,100.0
pay,2,1.0,149.1037225,100.0
peace,4,0.75,144.29595375,75.0
peaceful,3,0.6666666666666666,140.06310833333333,66.66666666666666
peacefully,2,0.5,107.5878675,50.0
pelt,1,1.0,150.221137,100.0
pelts,1,1.0,114.103339,100.0
people,99,0.7676767676767676,145.96739645454545,76.76767676767676
peoples,7,0.8571428571428571,136.3541857142857,85.71428571428571
peor,2,1.0,113.1821545,100.0
perceive,3,0.3333333333333333,82.48589566666668,33.33333333333333
perceived,1,1.0,206.204165,100.0
perceiving,1,1.0,157.872105,100.0
perhaps,11,0.9090909090909091,170.81801772727272,90.9090909090909
periods,2,1.0,193.27552350000002,100.0
perish,8,1.0,183.819917875,100.0
perished,1,1.0,203.790557,100.0
perishing,1,1.0,140.575036,100.0
permission,1,1.0,118.958954,100.0
permit,5,1.0,152.31241759999997,100.0
permitted,2,1.0,165.85388749999998,100.0
permitting,1,1.0,168.705391,100.0
perpetrated,1,1.0,130.683723,100.0
perpetual,4,0.75,124.84355525000001,75.0
persevered,1,0.0,71.726645,0.0
pertain,1,1.0,188.377158,100.0
pertained,1,1.0,172.556112,100.0
pertaining,1,1.0,205.74288,100.0
pertains,1,0.0,53.141436,0.0
pestering,1,1.0,169.218959,100.0
pestilence,3,1.0,131.273839,100.0
petition,4,0.75,128.295397,75.0
petitioned,1,1.0,131.145113,100.0
petitions,1,1.0,180.8816,100.0
physicians,1,1.0,158.081509,100.0
pieces,2,1.0,109.709973,100.0
pierce,1,0.0,38.50353,0.0
pigeon,1,1.0,123.321179,100.0
pile,1,1.0,131.612714,100.0
piles,1,1.0,135.019883,100.0
pillar,4,1.0,144.31822875,100.0
pit,1,1.0,155.35404,100.0
pitch,4,1.0,123.34756525,100.0
pitched,6,0.8333333333333334,121.75157533333334,83.33333333333334
pitcher,9,0.8888888888888888,149.90575677777778,88.88888888888889
pits,1,1.0,135.01841,100.0
pity,1,1.0,90.23942,100.0
place,101,0.8514851485148515,167.35616150495048,85.14851485148515
placed,29,0.9310344827586207,163.38659234482756,93.10344827586206
places,6,0.5,116.67796516666665,50.0
placing,1,1.0,184.275527,100.0
plague,2,1.0,161.4456825,100.0
plagues,1,1.0,159.740186,100.0
plain,1,1.0,206.05439,100.0
plains,1,1.0,220.814368,100.0
plans,1,1.0,205.873145,100.0
plant,5,1.0,196.6285852,100.0
planted,3,1.0,158.622937,100.0
plants,10,0.9,169.922593,90.0
playful,1,1.0,131.46725,100.0
playfully,1,1.0,155.270674,100.0
playing,1,1.0,154.584716,100.0
pleading,1,1.0,122.190875,100.0
pleasant,1,1.0,193.547046,100.0
please,2,1.0,178.9437035,100.0
pleased,2,1.0,139.16603750000002,100.0
pleases,5,0.8,154.2286294,80.0
pledge,3,0.6666666666666666,95.671354,66.66666666666666
plentiful,1,1.0,161.617569,100.0
plenty,1,1.0,192.887339,100.0
plowing,1,1.0,164.082666,100.0
plundered,1,1.0,144.130242,100.0
point,4,1.0,226.64530374999998,100.0
polluted,4,0.75,114.4816665,75.0
pools,1,1.0,102.398443,100.0
poplar,1,1.0,96.80652,100.0
portion,5,0.8,160.4567056,80.0
portions,2,1.0,200.9797395,100.0
position,1,1.0,193.09722,100.0
possess,12,0.6666666666666666,106.51245758333334,66.66666666666666
possessed,6,0.6666666666666666,112.46527766666667,66.66666666666666
possession,11,0.8181818181818182,131.18352718181816,81.81818181818183
possessions,6,0.8333333333333334,149.24605499999998,83.33333333333334
possible,1,1.0,186.638209,100.0
posterity,2,1.0,170.6925315,100.0
posts,3,1.0,168.66029866666665,100.0
pour,3,1.0,170.01731266666664,100.0
poured,4,1.0,146.02942074999999,100.0
pouring,4,1.0,168.0912205,100.0
poverty,2,1.0,140.0020365,100.0
power,7,1.0,168.76228142857144,100.0
powerful,4,0.75,118.06355450000001,75.0
practice,1,1.0,153.478528,100.0
practiced,1,1.0,147.500173,100.0
praise,1,1.0,240.1602,100.0
praised,1,1.0,163.350225,100.0
pray,2,1.0,190.100776,100.0
prayed,3,1.0,162.90032733333334,100.0
prayers,1,1.0,166.750849,100.0
preceded,2,0.5,88.08112650000001,50.0
precept,1,0.0,46.042014,0.0
precepts,3,1.0,131.86664299999998,100.0
predicted,1,1.0,184.030802,100.0
predominate,1,0.0,43.382954,0.0
preferred,1,1.0,168.690768,100.0
prepare,2,1.0,166.10146550000002,100.0
prepared,6,1.0,156.26493166666668,100.0
presaging,1,1.0,142.957829,100.0
presence,5,1.0,170.47398520000002,100.0
present,19,0.9473684210526315,172.03296842105263,94.73684210526315
presented,1,0.0,38.465234,0.0
presently,1,1.0,158.11019,100.0
preserve,1,1.0,147.439806,100.0
preserved,3,0.6666666666666666,98.54249633333335,66.66666666666666
pressed,3,1.0,134.64965666666666,100.0
